dwpf,relh,drct,alti,vsby,feel,temp_c
48.2,63.15,330.0,29.88,6.21,60.8,16.0
53.6,82.25,200.0,29.65,6.21,59.0,15.0
44.6,42.85,280.0,29.74,6.21,68.0,20.0
51.8,56.13,230.0,29.85,6.21,68.0,20.0
64.4,93.92,200.0,29.68,5.59,66.2,19.0
44.6,48.55,270.0,29.71,6.21,64.4,18.000000000000004
39.2,39.43,280.0,29.83,6.21,64.4,18.000000000000004
41.0,45.04,290.0,29.71,6.21,62.6,17.0
44.6,51.72,280.0,29.88,6.21,62.6,17.0
50.0,55.88,250.0,30.03,6.21,66.2,19.0
53.6,59.97,60.0,30.15,6.21,68.0,20.0
57.2,68.35,40.0,30.09,6.21,68.0,20.0
60.8,73.09,100.0,30.03,4.97,69.8,21.0
60.8,68.75,40.0,30.03,6.21,71.6,21.999999999999996
57.2,60.44,30.0,30.03,6.21,71.6,21.999999999999996
62.6,82.86,80.0,30.0,6.21,68.0,20.0
57.2,77.45,300.0,29.8,6.21,64.4,18.000000000000004
57.2,77.45,130.0,29.68,6.21,64.4,18.000000000000004
57.2,68.35,120.0,29.38,6.21,68.0,20.0
60.8,82.74,100.0,29.47,4.35,66.2,19.0
57.2,68.35,30.0,29.38,2.49,68.0,20.0
51.8,63.6,110.0,29.44,6.21,64.4,18.000000000000004
39.2,44.76,300.0,29.68,6.21,60.8,16.0
42.8,66.7,330.0,29.85,6.21,53.6,12.0
48.2,87.47,10.0,29.8,6.21,51.8,10.999999999999998
42.8,62.46,320.0,29.97,6.21,55.4,13.0
35.6,44.19,340.0,30.0,6.21,57.2,14.000000000000002
32.0,38.26,320.0,30.12,6.21,57.2,14.000000000000002
44.6,62.69,310.0,30.12,6.21,57.2,14.000000000000002
15.8,20.73,360.0,30.12,6.21,55.4,13.0
30.2,40.54,330.0,30.3,6.21,53.6,12.0
44.6,55.12,330.0,30.27,6.21,60.8,16.0
50.0,67.54,230.0,30.12,6.21,60.8,16.0
46.4,62.92,230.0,29.91,6.21,59.0,15.0
50.0,67.54,30.0,29.94,6.21,60.8,16.0
53.6,87.74,10.0,29.97,6.21,57.2,14.000000000000002
44.6,62.69,330.0,29.88,6.21,57.2,14.000000000000002
42.8,62.46,320.0,30.12,6.21,55.4,13.0
50.0,59.5,320.0,30.21,6.21,64.4,18.000000000000004
50.0,67.54,330.0,30.3,6.21,60.8,16.0
46.4,67.12,330.0,30.42,6.21,57.2,14.000000000000002
42.8,54.86,320.0,30.42,6.21,59.0,15.0
44.6,58.77,320.0,30.45,6.21,59.0,15.0
44.6,62.69,220.0,30.36,6.21,57.2,14.000000000000002
35.6,50.36,330.0,30.36,6.21,53.6,12.0
39.2,54.34,310.0,30.36,6.21,55.4,13.0
37.4,57.77,320.0,30.39,6.21,51.8,10.999999999999998
42.8,58.52,290.0,29.88,6.21,57.2,14.000000000000002
17.6,20.99,340.0,29.83,6.21,57.2,14.000000000000002
14.0,19.16,340.0,30.36,6.21,55.4,13.0
26.6,34.98,340.0,30.47,6.21,53.6,12.0
24.8,30.4,140.0,30.27,6.21,55.4,13.0
37.4,54.07,250.0,30.56,6.21,53.6,12.0
32.0,35.87,270.0,30.56,6.21,59.0,15.0
37.4,39.14,220.0,30.45,6.21,62.6,17.0
39.2,44.76,330.0,30.42,6.21,60.8,16.0
46.4,62.92,200.0,30.36,6.21,59.0,15.0
42.8,58.52,280.0,30.24,6.21,57.2,14.000000000000002
46.4,67.12,20.0,30.42,6.21,57.2,14.000000000000002
39.2,58.02,330.0,30.56,6.21,53.6,12.0
39.2,50.91,310.0,30.65,6.21,57.2,14.000000000000002
50.0,63.38,230.0,30.36,6.21,62.6,17.0
42.8,54.86,310.0,30.33,6.21,59.0,15.0
44.6,58.77,250.0,30.47,6.21,59.0,15.0
51.8,72.2,220.0,30.21,6.21,60.8,16.0
42.8,51.45,320.0,30.27,6.21,60.8,16.0
51.8,76.98,230.0,30.06,6.21,59.0,15.0
51.8,82.12,240.0,29.8,5.59,57.2,14.000000000000002
37.4,54.07,310.0,30.09,6.21,53.6,12.0
37.4,50.64,220.0,29.94,6.21,55.4,13.0
42.8,87.19,330.0,29.8,4.97,40.66,8.0
37.4,61.76,330.0,29.74,6.21,45.21,10.0
35.6,57.52,260.0,29.71,6.21,50.0,10.0
32.0,40.84,310.0,29.83,6.21,55.4,13.0
26.6,30.69,310.0,29.97,6.21,57.2,14.000000000000002
23.0,26.42,320.0,30.09,6.21,57.2,14.000000000000002
19.4,21.26,180.0,30.09,6.21,59.0,15.0
30.2,40.54,300.0,30.27,6.21,53.6,12.0
39.2,54.34,340.0,30.12,6.21,55.4,13.0
39.2,54.34,170.0,30.15,6.21,55.4,13.0
42.8,51.45,280.0,29.32,6.21,60.8,16.0
44.6,48.55,290.0,29.26,6.21,64.4,18.000000000000004
35.6,44.19,300.0,29.21,6.21,57.2,14.000000000000002
30.2,40.54,290.0,29.65,6.21,53.6,12.0
35.6,53.81,300.0,29.71,6.21,51.8,10.999999999999998
39.2,70.88,300.0,29.41,6.21,43.66,9.000000000000002
41.0,81.34,90.0,29.44,6.21,40.33,8.0
19.4,27.62,320.0,29.56,6.21,51.8,10.999999999999998
14.0,24.99,280.0,29.74,6.21,43.66,9.000000000000002
33.8,53.54,280.0,30.09,6.21,50.0,10.0
33.8,46.88,320.0,30.03,6.21,53.6,12.0
32.0,43.61,250.0,30.33,6.21,53.6,12.0
37.4,47.44,270.0,30.27,6.21,57.2,14.000000000000002
30.2,33.35,150.0,30.21,6.21,59.0,15.0
42.8,62.46,150.0,30.15,6.21,55.4,13.0
42.8,54.86,220.0,30.12,6.21,59.0,15.0
41.0,51.18,240.0,29.91,6.21,59.0,15.0
44.6,62.69,240.0,29.77,6.21,57.2,14.000000000000002
41.0,54.6,220.0,30.0,6.21,57.2,14.000000000000002
41.0,51.18,40.0,30.3,6.21,59.0,15.0
35.6,41.42,90.0,30.47,6.21,59.0,15.0
39.2,50.91,80.0,30.45,6.21,57.2,14.000000000000002
44.6,66.91,190.0,30.15,6.21,55.4,13.0
42.8,62.46,310.0,29.59,6.21,55.4,13.0
10.4,13.46,300.0,29.74,6.21,60.8,16.0
48.2,55.63,180.0,29.74,6.21,64.4,18.000000000000004
30.2,33.35,300.0,29.94,6.21,59.0,15.0
37.4,34.51,170.0,29.94,6.21,66.2,19.0
48.2,63.15,180.0,30.06,6.21,60.8,16.0
33.8,33.93,120.0,29.88,6.21,62.6,17.0
28.4,37.67,300.0,30.15,6.21,53.6,12.0
51.8,72.2,200.0,30.09,6.21,60.8,16.0
51.8,49.64,240.0,30.06,6.21,71.6,21.999999999999996
51.8,72.2,140.0,30.3,6.21,60.8,16.0
50.0,76.82,260.0,30.27,6.21,57.2,14.000000000000002
5.0,8.73,10.0,30.27,6.21,66.2,19.0
30.2,33.35,10.0,30.47,6.21,59.0,15.0
37.4,41.71,120.0,30.39,6.21,60.8,16.0
41.0,51.18,150.0,30.3,6.21,59.0,15.0
50.0,72.01,220.0,30.27,6.21,59.0,15.0
42.8,51.45,0.0,30.3,6.21,60.8,16.0
50.0,67.54,220.0,30.21,6.21,60.8,16.0
46.4,51.98,80.0,30.12,6.21,64.4,18.000000000000004
46.4,62.92,210.0,30.18,6.21,59.0,15.0
39.2,61.99,260.0,30.12,6.21,51.8,10.999999999999998
37.4,50.64,170.0,29.97,6.21,55.4,13.0
42.8,62.46,80.0,30.09,6.21,55.4,13.0
44.6,58.77,100.0,30.15,6.21,59.0,15.0
50.0,67.54,70.0,30.15,6.21,60.8,16.0
46.4,51.98,80.0,30.09,6.21,64.4,18.000000000000004
50.0,67.54,60.0,29.94,6.21,60.8,16.0
57.2,93.74,80.0,29.83,1.55,59.0,15.0
46.4,62.92,80.0,29.83,6.21,59.0,15.0
51.8,76.98,60.0,29.91,5.59,59.0,15.0
53.6,87.74,60.0,29.68,6.21,57.2,14.000000000000002
48.2,81.87,330.0,29.62,6.21,53.6,12.0
37.4,44.47,210.0,29.88,6.21,59.0,15.0
41.0,45.04,330.0,30.12,6.21,62.6,17.0
48.2,55.63,340.0,30.18,6.21,64.4,18.000000000000004
48.2,59.26,190.0,30.18,6.21,62.6,17.0
42.8,35.37,350.0,30.09,6.21,70.12,21.999999999999996
51.8,56.13,360.0,30.18,6.21,68.0,20.0
53.6,72.38,230.0,30.33,6.21,62.6,17.0
46.4,59.01,170.0,30.27,6.21,60.8,16.0
50.0,67.54,210.0,30.09,6.21,60.8,16.0
51.8,67.75,100.0,29.94,6.21,62.6,17.0
42.8,51.45,100.0,29.88,6.21,60.8,16.0
37.4,41.71,100.0,30.15,6.21,60.8,16.0
41.0,48.0,100.0,30.36,6.21,60.8,16.0
41.0,48.0,200.0,30.45,6.21,60.8,16.0
42.8,54.86,140.0,30.39,6.21,59.0,15.0
44.6,51.72,70.0,30.3,6.21,62.6,17.0
50.0,63.38,70.0,30.27,6.21,62.6,17.0
42.8,42.57,100.0,30.39,6.21,66.2,19.0
48.2,55.63,120.0,30.45,6.21,64.4,18.000000000000004
46.4,45.88,200.0,30.33,6.21,68.0,20.0
44.6,42.85,70.0,30.15,6.21,68.0,20.0
57.2,72.74,100.0,30.0,4.97,66.2,19.0
51.8,52.77,350.0,30.03,6.21,69.8,21.0
51.8,56.13,170.0,30.0,6.21,68.0,20.0
53.6,63.82,360.0,29.91,6.21,66.2,19.0
53.6,72.38,90.0,30.18,6.21,62.6,17.0
50.0,46.43,50.0,30.24,6.21,71.6,21.999999999999996
48.2,49.1,100.0,30.12,6.21,68.0,20.0
48.2,52.25,70.0,30.06,6.21,66.2,19.0
53.6,59.97,220.0,30.0,6.21,68.0,20.0
59.0,77.6,200.0,29.91,4.97,66.2,19.0
60.8,82.74,180.0,29.74,5.59,66.2,19.0
44.6,35.66,280.0,29.65,6.21,72.12,23.000000000000004
37.4,36.74,100.0,30.03,6.21,64.4,18.000000000000004
55.4,72.56,210.0,30.06,6.21,64.4,18.000000000000004
57.2,72.74,210.0,30.15,6.21,66.2,19.0
59.0,77.6,210.0,29.91,5.59,66.2,19.0
59.0,60.67,210.0,29.91,6.21,73.4,23.000000000000004
53.6,41.69,210.0,29.77,6.21,78.8,26.0
59.0,68.55,80.0,29.83,5.59,69.8,21.0
50.0,32.46,320.0,29.8,6.21,80.99,28.000000000000004
55.4,56.63,250.0,30.0,6.21,71.6,21.999999999999996
51.8,52.77,110.0,30.15,6.21,69.8,21.0
60.8,64.69,210.0,29.97,6.21,73.4,23.000000000000004
57.2,56.88,220.0,30.24,6.21,73.4,23.000000000000004
62.6,68.94,210.0,30.21,6.21,73.4,23.000000000000004
51.8,39.02,210.0,30.21,6.21,78.8,26.0
51.8,46.71,170.0,30.24,6.21,73.4,23.000000000000004
59.0,53.8,220.0,30.15,6.21,77.0,25.0
64.4,65.12,230.0,29.77,6.21,77.0,25.0
37.4,21.25,280.0,29.88,6.21,79.02,26.999999999999996
41.0,29.23,90.0,30.15,6.21,73.79,24.0
46.4,40.57,120.0,30.18,6.21,70.37,21.999999999999996
55.4,56.63,220.0,29.97,6.21,71.6,21.999999999999996
55.4,60.21,90.0,29.88,6.21,69.8,21.0
50.0,59.5,140.0,30.03,6.21,64.4,18.000000000000004
46.4,45.88,210.0,30.18,6.21,68.0,20.0
46.4,45.88,200.0,30.15,6.21,68.0,20.0
55.4,60.21,200.0,29.94,6.21,69.8,21.0
46.4,40.57,140.0,30.0,6.21,70.37,21.999999999999996
55.4,47.25,210.0,29.97,6.21,77.0,25.0
51.8,49.64,130.0,29.97,6.21,71.6,21.999999999999996
48.2,46.16,100.0,30.09,6.21,69.8,21.0
62.6,73.27,220.0,30.09,6.21,71.6,21.999999999999996
60.8,68.75,200.0,29.97,6.21,71.6,21.999999999999996
60.8,68.75,170.0,30.06,6.21,71.6,21.999999999999996
62.6,73.27,160.0,30.06,6.21,71.6,21.999999999999996
59.0,57.12,160.0,30.09,6.21,75.2,24.0
64.4,69.14,210.0,30.15,6.21,75.2,24.0
59.0,57.12,210.0,30.18,6.21,75.2,24.0
57.2,44.8,210.0,30.15,6.21,80.81,26.999999999999996
59.0,47.79,210.0,30.12,6.21,81.11,26.999999999999996
51.8,34.69,70.0,30.18,6.21,81.2,28.000000000000004
51.8,34.69,150.0,30.18,6.21,81.2,28.000000000000004
57.2,39.86,80.0,30.06,6.21,84.2,29.0
59.0,50.69,120.0,30.0,6.21,78.8,26.0
62.6,57.6,80.0,29.97,6.21,80.31,26.0
59.0,42.52,70.0,29.88,6.21,83.92,29.0
59.0,53.8,240.0,29.83,6.21,77.0,25.0
64.4,69.14,80.0,29.88,6.21,75.2,24.0
55.4,47.25,320.0,29.85,6.21,77.0,25.0
62.6,61.13,120.0,30.0,6.21,77.0,25.0
59.0,53.8,220.0,30.03,6.21,77.0,25.0
55.4,50.17,70.0,30.12,6.21,75.2,24.0
57.2,50.43,200.0,30.12,6.21,77.0,25.0
59.0,50.69,100.0,30.03,6.21,78.8,26.0
57.2,47.52,90.0,30.06,6.21,78.8,26.0
68.0,69.52,210.0,30.09,6.21,81.1,26.0
66.2,61.58,220.0,29.91,6.21,82.75,26.999999999999996
64.4,57.84,70.0,29.88,6.21,82.27,26.999999999999996
59.0,57.12,80.0,30.03,6.21,75.2,24.0
53.6,41.69,70.0,30.18,6.21,78.8,26.0
69.8,73.95,220.0,30.12,6.21,81.39,26.0
71.6,74.11,190.0,30.09,6.21,84.57,26.999999999999996
66.2,61.58,180.0,30.09,6.21,82.75,26.999999999999996
55.4,31.45,210.0,30.12,6.21,87.78,32.0
57.2,37.62,200.0,30.03,6.21,84.97,30.0
71.6,65.95,110.0,30.06,6.21,89.6,29.0
66.2,51.72,80.0,30.12,6.21,88.39,30.0
62.6,48.32,70.0,30.21,6.21,85.03,29.0
57.2,33.56,90.0,30.18,6.21,88.28,32.0
59.0,35.81,290.0,30.06,6.21,89.6,32.0
64.4,43.34,220.0,30.06,6.21,91.23,32.0
60.8,42.8,230.0,30.0,6.21,86.05,30.0
71.6,65.95,150.0,29.97,6.21,89.6,29.0
60.8,45.34,200.0,30.03,6.21,84.43,29.0
71.6,65.95,220.0,30.03,6.21,89.6,29.0
68.0,61.81,170.0,30.09,6.21,85.38,28.000000000000004
69.8,62.03,210.0,30.06,6.21,88.43,29.0
69.8,62.03,180.0,30.09,6.21,88.43,29.0
73.4,70.08,180.0,30.06,6.21,90.94,29.0
69.8,58.55,200.0,30.03,6.21,90.58,30.0
73.4,66.15,190.0,30.0,6.21,93.45,30.0
73.4,70.08,170.0,30.06,6.21,90.94,29.0
73.4,70.08,150.0,30.03,6.21,90.94,29.0
71.6,65.95,80.0,30.0,6.21,89.6,29.0
73.4,66.15,170.0,29.97,6.21,93.45,30.0
75.2,70.27,200.0,29.97,6.21,95.19,30.0
66.2,46.14,210.0,29.97,6.21,92.27,32.0
68.0,55.04,290.0,29.97,6.21,89.41,30.0
75.2,66.35,210.0,29.8,6.21,97.76,31.0
75.2,83.66,80.0,29.83,6.21,86.17,26.999999999999996
64.4,51.47,230.0,29.94,6.21,85.71,29.0
68.0,61.81,70.0,29.91,6.21,85.38,28.000000000000004
71.6,69.9,170.0,29.88,6.21,87.18,28.000000000000004
75.2,70.27,210.0,29.85,6.21,95.19,30.0
69.8,69.71,100.0,29.88,6.21,83.9,26.999999999999996
62.6,54.3,110.0,29.88,6.21,81.84,26.999999999999996
60.8,54.05,120.0,29.97,6.21,78.8,26.0
66.2,58.08,210.0,30.03,6.21,84.63,28.000000000000004
75.2,74.44,210.0,30.0,6.21,92.45,29.0
69.8,58.55,110.0,30.0,6.21,90.58,30.0
69.8,62.03,330.0,29.97,6.21,88.43,29.0
71.6,65.95,110.0,30.0,6.21,89.6,29.0
68.0,55.04,90.0,29.94,6.21,89.41,30.0
71.6,65.95,20.0,30.06,6.21,89.6,29.0
53.6,39.3,190.0,30.06,6.21,80.6,26.999999999999996
66.2,61.58,130.0,30.0,6.21,82.75,26.999999999999996
69.8,62.03,210.0,29.94,6.21,88.43,29.0
75.2,70.27,200.0,30.03,6.21,95.19,30.0
77.0,74.61,190.0,29.88,6.21,97.15,30.0
57.2,44.8,280.0,29.94,6.21,80.81,26.999999999999996
62.6,57.6,110.0,29.91,6.21,80.31,26.0
57.2,44.8,220.0,29.88,6.21,80.81,26.999999999999996
59.0,50.69,90.0,29.94,6.21,78.8,26.0
55.4,50.17,60.0,29.94,6.21,75.2,24.0
60.8,54.05,160.0,30.06,6.21,78.8,26.0
68.0,65.54,170.0,30.15,6.21,83.29,26.999999999999996
73.4,70.08,210.0,30.12,6.21,90.94,29.0
73.4,74.28,210.0,30.0,6.21,88.26,28.000000000000004
71.6,65.95,210.0,29.71,6.21,89.6,29.0
50.0,25.79,280.0,29.8,6.21,86.7,32.0
60.8,54.05,170.0,30.12,6.21,78.8,26.0
71.6,69.9,200.0,30.0,6.21,87.18,28.000000000000004
71.6,69.9,210.0,30.0,6.21,87.18,28.000000000000004
73.4,74.28,190.0,30.09,6.21,88.26,28.000000000000004
66.2,54.8,90.0,30.12,6.21,86.5,29.0
71.6,65.95,70.0,30.09,6.21,89.6,29.0
69.8,62.03,240.0,30.0,6.21,88.43,29.0
68.0,61.81,170.0,30.0,6.21,85.38,28.000000000000004
66.2,69.33,100.0,30.0,6.21,77.0,25.0
60.8,57.36,70.0,29.91,6.21,77.0,25.0
57.2,56.88,80.0,29.97,6.21,73.4,23.000000000000004
57.2,53.55,210.0,30.12,6.21,75.2,24.0
60.8,60.9,180.0,30.15,6.21,75.2,24.0
59.0,57.12,80.0,30.15,6.21,75.2,24.0
55.4,50.17,160.0,30.03,6.21,75.2,24.0
60.8,57.36,200.0,29.97,6.21,77.0,25.0
64.4,78.04,200.0,29.97,6.21,71.6,21.999999999999996
66.2,73.61,60.0,30.0,6.21,75.2,24.0
71.6,74.11,70.0,29.97,6.21,84.57,26.999999999999996
68.0,69.52,200.0,29.8,6.21,81.1,26.0
46.4,30.07,270.0,29.88,6.21,79.56,26.999999999999996
64.4,65.12,110.0,29.83,6.21,77.0,25.0
64.4,54.55,230.0,29.65,6.21,83.98,28.000000000000004
42.8,24.72,260.0,29.8,6.21,80.39,28.000000000000004
57.2,56.88,170.0,30.12,6.21,73.4,23.000000000000004
62.6,64.91,190.0,30.21,6.21,75.2,24.0
60.8,64.69,90.0,30.15,6.21,73.4,23.000000000000004
62.6,64.91,110.0,30.03,6.21,75.2,24.0
62.6,61.13,90.0,29.91,6.21,77.0,25.0
59.0,64.48,200.0,29.91,6.21,71.6,21.999999999999996
53.6,53.03,280.0,30.09,6.21,71.6,21.999999999999996
60.8,64.69,110.0,30.03,6.21,73.4,23.000000000000004
62.6,64.91,160.0,30.03,6.21,75.2,24.0
57.2,60.44,150.0,30.15,6.21,71.6,21.999999999999996
57.2,53.55,90.0,30.21,6.21,75.2,24.0
62.6,82.86,60.0,30.09,6.21,68.0,20.0
60.8,77.75,40.0,30.0,6.21,68.0,20.0
51.8,52.77,50.0,30.15,6.21,69.8,21.0
59.0,60.67,160.0,30.0,6.21,73.4,23.000000000000004
64.4,73.44,240.0,29.94,6.21,73.4,23.000000000000004
57.2,60.44,110.0,30.09,6.21,71.6,21.999999999999996
66.2,65.33,220.0,29.88,6.21,80.82,26.0
46.4,26.76,270.0,29.77,6.21,81.87,29.0
55.4,53.29,190.0,30.03,6.21,73.4,23.000000000000004
59.0,68.55,180.0,30.06,6.21,69.8,21.0
57.2,64.26,110.0,29.97,6.21,69.8,21.0
55.4,56.63,280.0,29.85,6.21,71.6,21.999999999999996
60.8,64.69,110.0,29.74,6.21,73.4,23.000000000000004
64.4,78.04,80.0,29.83,5.59,71.6,21.999999999999996
59.0,68.55,80.0,29.91,6.21,69.8,21.0
53.6,63.82,300.0,29.85,6.21,66.2,19.0
48.2,55.63,160.0,29.97,6.21,64.4,18.000000000000004
53.6,63.82,70.0,30.03,6.21,66.2,19.0
57.2,72.74,150.0,29.97,6.21,66.2,19.0
60.8,68.75,190.0,29.91,6.21,71.6,21.999999999999996
59.0,68.55,60.0,29.88,6.21,69.8,21.0
55.4,68.15,100.0,29.97,6.21,66.2,19.0
50.0,59.5,110.0,30.0,6.21,64.4,18.000000000000004
48.2,52.25,210.0,30.03,6.21,66.2,19.0
50.0,52.51,90.0,30.15,6.21,68.0,20.0
59.0,72.92,210.0,30.12,6.21,68.0,20.0
59.0,72.92,100.0,30.15,6.21,68.0,20.0
62.6,82.86,50.0,29.94,6.21,68.0,20.0
62.6,77.9,180.0,29.88,6.21,69.8,21.0
48.2,46.16,260.0,29.91,6.21,69.8,21.0
51.8,52.77,220.0,30.03,6.21,69.8,21.0
59.0,68.55,50.0,30.18,6.21,69.8,21.0
55.4,64.04,110.0,30.21,6.21,68.0,20.0
55.4,64.04,70.0,30.3,6.21,68.0,20.0
64.4,88.26,130.0,30.03,1.55,68.0,20.0
60.8,77.75,220.0,30.12,6.21,68.0,20.0
59.0,72.92,200.0,30.15,6.21,68.0,20.0
57.2,72.74,60.0,30.18,6.21,66.2,19.0
59.0,72.92,290.0,30.3,6.21,68.0,20.0
59.0,82.62,280.0,30.36,5.59,64.4,18.000000000000004
59.0,77.6,240.0,30.45,6.21,66.2,19.0
59.0,68.55,290.0,30.47,6.21,69.8,21.0
55.4,60.21,310.0,30.36,6.21,69.8,21.0
59.0,72.92,110.0,30.3,6.21,68.0,20.0
55.4,72.56,80.0,30.33,5.59,64.4,18.000000000000004
51.8,63.6,220.0,30.42,6.21,64.4,18.000000000000004
55.4,68.15,220.0,30.39,6.21,66.2,19.0
53.6,63.82,250.0,30.24,6.21,66.2,19.0
50.0,46.43,110.0,30.12,6.21,71.6,21.999999999999996
42.8,37.61,110.0,30.21,6.21,69.8,21.0
50.0,55.88,220.0,30.27,6.21,66.2,19.0
46.4,45.88,310.0,30.36,6.21,68.0,20.0
53.6,59.97,240.0,30.15,6.21,68.0,20.0
41.0,37.32,230.0,29.65,6.21,68.0,20.0
28.4,35.28,340.0,29.8,6.21,55.4,13.0
21.2,24.49,300.0,30.09,6.21,57.2,14.000000000000002
26.6,28.77,280.0,30.24,6.21,59.0,15.0
42.8,54.86,130.0,29.94,6.21,59.0,15.0
46.4,59.01,140.0,29.85,6.21,60.8,16.0
44.6,58.77,230.0,29.97,6.21,59.0,15.0
46.4,59.01,320.0,30.09,6.21,60.8,16.0
37.4,44.47,340.0,30.47,6.21,59.0,15.0
46.4,59.01,220.0,30.5,6.21,60.8,16.0
46.4,55.37,240.0,30.45,6.21,62.6,17.0
44.6,58.77,290.0,30.39,6.21,59.0,15.0
51.8,72.2,100.0,30.42,6.21,60.8,16.0
48.2,63.15,160.0,30.5,4.97,60.8,16.0
46.4,62.92,160.0,30.47,4.97,59.0,15.0
51.8,72.2,350.0,30.45,4.97,60.8,16.0
53.6,77.14,350.0,30.42,3.11,60.8,16.0
59.0,82.62,220.0,30.45,6.21,64.4,18.000000000000004
55.4,72.56,240.0,30.62,6.21,64.4,18.000000000000004
50.0,67.54,40.0,30.53,6.21,60.8,16.0
48.2,63.15,280.0,30.47,6.21,60.8,16.0
50.0,72.01,280.0,30.33,6.21,59.0,15.0
44.6,58.77,270.0,30.15,6.21,59.0,15.0
48.2,71.83,230.0,30.18,6.21,57.2,14.000000000000002
48.2,55.63,220.0,30.27,6.21,64.4,18.000000000000004
46.4,51.98,270.0,30.45,6.21,64.4,18.000000000000004
48.2,59.26,170.0,30.36,6.21,62.6,17.0
50.0,67.54,300.0,30.36,4.35,60.8,16.0
51.8,76.98,300.0,30.27,3.11,59.0,15.0
50.0,76.82,320.0,30.3,2.8,57.2,14.000000000000002
50.0,63.38,320.0,30.47,6.21,62.6,17.0
51.8,76.98,230.0,30.56,4.97,59.0,15.0
50.0,67.54,230.0,30.45,6.21,60.8,16.0
53.6,72.38,250.0,30.39,6.21,62.6,17.0
48.2,67.33,320.0,30.5,6.21,59.0,15.0
50.0,72.01,290.0,30.5,6.21,59.0,15.0
53.6,77.14,220.0,30.47,6.21,60.8,16.0
51.8,67.75,110.0,30.42,6.21,62.6,17.0
55.4,77.29,230.0,30.33,6.21,62.6,17.0
46.4,55.37,250.0,30.21,6.21,62.6,17.0
46.4,59.01,280.0,30.24,6.21,60.8,16.0
53.6,77.14,230.0,30.15,6.21,60.8,16.0
41.0,45.04,290.0,30.0,6.21,62.6,17.0
39.2,47.72,240.0,29.8,6.21,59.0,15.0
46.4,59.01,290.0,29.65,6.21,60.8,16.0
35.6,38.85,280.0,29.59,6.21,60.8,16.0
32.0,38.26,280.0,29.8,6.21,57.2,14.000000000000002
50.0,52.51,280.0,29.77,6.21,68.0,20.0
51.8,56.13,220.0,29.74,6.21,68.0,20.0
51.8,59.74,230.0,29.65,6.21,66.2,19.0
50.0,63.38,240.0,29.74,6.21,62.6,17.0
30.2,25.88,270.0,29.71,6.21,66.2,19.0
30.2,31.28,300.0,30.03,6.21,60.8,16.0
37.4,47.44,200.0,30.3,6.21,57.2,14.000000000000002
41.0,48.0,290.0,29.88,6.21,60.8,16.0
42.8,71.26,300.0,30.03,6.21,51.8,10.999999999999998
5.0,12.8,310.0,30.24,6.21,55.4,13.0
24.8,34.69,270.0,30.27,6.21,51.8,10.999999999999998
42.8,62.46,240.0,29.88,6.21,55.4,13.0
37.4,54.07,330.0,30.06,6.21,53.6,12.0
35.6,38.85,300.0,30.03,6.21,60.8,16.0
42.8,54.86,100.0,30.15,6.21,59.0,15.0
51.8,76.98,200.0,30.36,6.21,59.0,15.0
48.2,63.15,0.0,30.53,6.21,60.8,16.0
50.0,76.82,90.0,30.59,4.97,57.2,14.000000000000002
53.6,77.14,220.0,30.47,6.21,60.8,16.0
51.8,72.2,260.0,30.47,5.59,60.8,16.0
50.0,67.54,220.0,30.39,5.59,60.8,16.0
51.8,72.2,250.0,30.36,6.21,60.8,16.0
46.4,62.92,320.0,30.5,4.97,59.0,15.0
46.4,51.98,320.0,30.36,6.21,64.4,18.000000000000004
44.6,55.12,310.0,30.33,6.21,60.8,16.0
48.2,52.25,330.0,30.39,6.21,66.2,19.0
50.0,63.38,80.0,30.36,6.21,62.6,17.0
44.6,48.55,340.0,30.27,6.21,64.4,18.000000000000004
32.0,38.26,340.0,30.59,6.21,57.2,14.000000000000002
37.4,44.47,230.0,30.36,6.21,59.0,15.0
48.2,63.15,250.0,30.21,6.21,60.8,16.0
44.6,66.91,310.0,29.71,6.21,55.4,13.0
39.2,42.0,310.0,30.18,6.21,62.6,17.0
41.0,37.32,260.0,29.77,6.21,68.0,20.0
41.0,45.04,240.0,29.8,6.21,62.6,17.0
53.6,87.74,270.0,29.83,5.59,57.2,14.000000000000002
51.8,63.6,240.0,29.59,6.21,64.4,18.000000000000004
46.4,40.57,230.0,29.56,6.21,70.37,21.999999999999996
33.8,31.85,310.0,29.41,6.21,64.4,18.000000000000004
35.6,47.16,360.0,29.71,6.21,55.4,13.0
32.0,40.84,210.0,30.15,6.21,55.4,13.0
28.4,37.67,230.0,30.06,6.21,53.6,12.0
28.4,37.67,350.0,30.03,6.21,53.6,12.0
41.0,58.27,110.0,30.33,6.21,55.4,13.0
41.0,54.6,210.0,30.45,6.21,57.2,14.000000000000002
39.2,44.76,230.0,30.36,6.21,60.8,16.0
42.8,45.32,320.0,30.0,6.21,64.4,18.000000000000004
41.0,45.04,350.0,30.15,6.21,62.6,17.0
42.8,48.28,270.0,30.0,6.21,62.6,17.0
41.0,45.04,210.0,29.91,6.21,62.6,17.0
37.4,47.44,340.0,29.85,6.21,57.2,14.000000000000002
50.0,76.82,180.0,29.44,6.21,57.2,14.000000000000002
39.2,47.72,80.0,29.53,6.21,59.0,15.0
35.6,32.14,320.0,29.77,6.21,66.2,19.0
30.2,25.88,320.0,30.12,6.21,66.2,19.0
41.0,37.32,220.0,29.83,6.21,68.0,20.0
